# Scene: scene-0916
# Description: Parking lot, bicycle rack, parked bicycles, bus, many peds, parked scooters, parked motorcycle
# Num samples: 41
# Format:
#   FRAME timestamp ego_x ego_y ego_yaw
#   BOX x1 y1 x2 y2 x3 y3 x4 y4 minZ maxZ instance_token category
#   ENDFRAME

FRAME 1538984233.547259 715.686012 1810.047300 -1.295031
BOX 687.472344 1806.621811 688.801293 1807.914564 685.301656 1811.512189 683.972707 1810.219436 0.327000 2.327000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 698.403697 1816.096763 696.937724 1814.727471 700.190303 1811.245237 701.656276 1812.614529 0.001000 1.549000 bbe3bc5ca1434a2ea802f5ed5062785e vehicle.car
BOX 687.161887 1781.522124 685.963855 1780.464615 688.812113 1777.237876 690.010145 1778.295385 0.015500 1.500500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.829356 1809.785231 703.183155 1808.191900 707.210644 1804.030769 708.856845 1805.624100 -0.001500 2.979500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 714.762416 1786.025511 714.021563 1785.642506 714.539584 1784.640489 715.280437 1785.023494 0.925000 2.557000 c2c271c1bc484bce81639bfda2083588 human.pedestrian.adult
BOX 705.871716 1780.292926 706.605429 1780.272393 706.628284 1781.089074 705.894571 1781.109607 1.016500 2.823500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 686.138670 1799.331481 684.983653 1798.099143 688.379330 1794.916519 689.534347 1796.148857 0.138000 1.748000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 691.132115 1803.278785 692.512299 1804.525658 689.171885 1808.223215 687.791701 1806.976342 0.001500 1.604500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 693.245298 1821.102288 691.977944 1819.832544 695.124702 1816.691712 696.392056 1817.961456 0.132500 1.711500 a96d8f8c04204ea5b5af21cc0b8a7042 vehicle.car
BOX 698.719026 1776.621985 698.230535 1776.169290 699.606974 1774.684015 700.095465 1775.136710 0.204500 1.603500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 677.913161 1788.375753 679.118177 1789.508736 676.252839 1792.556247 675.047823 1791.423264 0.272000 1.804000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 683.323235 1802.881584 682.069928 1801.817649 685.094765 1798.254416 686.348072 1799.318351 0.244500 1.779500 a661e4cd1f644266a8307b4948082ae7 vehicle.car
BOX 671.715211 1814.543854 670.452979 1813.369569 673.518789 1810.074146 674.781021 1811.248431 0.620500 2.169500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 729.709566 1809.681689 729.999270 1809.336041 730.684434 1809.910311 730.394730 1810.255959 0.098500 1.793500 fd4862434baa4c208cff8861f181feaa human.pedestrian.adult
BOX 708.087916 1781.931186 707.631053 1782.387905 707.240084 1781.996814 707.696947 1781.540095 0.748500 2.473500 c6d85e602dd342d99758b41e64e86e12 human.pedestrian.adult
BOX 664.158795 1801.825422 665.459382 1803.181562 661.525205 1806.954578 660.224618 1805.598438 0.527500 2.818500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 706.722664 1781.175349 707.193741 1781.617392 706.815336 1782.020651 706.344259 1781.578608 0.898500 2.635500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.407762 1804.685008 680.081586 1803.466461 683.306238 1799.956992 684.632414 1801.175539 0.195500 1.830500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 672.029347 1796.612277 670.919663 1795.500232 673.972653 1792.453723 675.082337 1793.565768 0.407500 2.112500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 708.994260 1782.768598 708.638531 1783.295810 708.157740 1782.971402 708.513469 1782.444190 0.888500 2.585500 4b8ef2beabcf4121af0f287cd1a7fd55 human.pedestrian.adult
BOX 685.252207 1780.238488 686.482778 1781.420068 683.625793 1784.395512 682.395222 1783.213932 -0.039000 1.397000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 709.847458 1783.286781 710.349091 1783.677755 709.992542 1784.135219 709.490909 1783.744245 0.851500 2.548500 e5a06b589b93428c867bd6a92ed6da93 human.pedestrian.adult
BOX 703.724246 1779.793760 703.319745 1779.410840 704.465754 1778.200240 704.870255 1778.583160 0.563500 1.902500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 687.145168 1778.917296 688.279942 1779.958395 685.554832 1782.928704 684.420058 1781.887605 -0.018000 1.550000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 698.518368 1772.177176 698.935246 1772.601720 697.245632 1774.260824 696.828754 1773.836280 0.234500 1.555500 ba34f167479c43c69be921c9658a488c vehicle.motorcycle
BOX 672.432768 1793.878912 673.629377 1795.000396 670.277232 1798.577088 669.080623 1797.455604 0.266000 1.668000 3eb275ac391e46aa8fad54e18a7b5a8f vehicle.car
BOX 704.064074 1778.793102 704.472132 1779.193942 703.097926 1780.592898 702.689868 1780.192058 0.141500 1.430500 5999098cd1734cea8979dd41bc34b88f vehicle.motorcycle
BOX 676.809305 1809.558102 675.581387 1808.472496 678.352695 1805.337898 679.580613 1806.423504 0.458000 2.062000 fd4ce422e0db4ad3ab978a811ba04d3a vehicle.car
BOX 697.687170 1796.628334 698.944517 1797.875539 695.938830 1800.905666 694.681483 1799.658461 0.110500 1.753500 52770232202d4ad1a98ed07d5b4c20b9 vehicle.car
BOX 705.653845 1794.343278 703.804468 1792.131606 713.076155 1784.378722 714.925532 1786.590394 0.435500 3.854500 8a26f7d33ff04b1a8c8679f8c4a7da91 vehicle.bus.rigid
BOX 689.652217 1795.970552 688.435721 1794.823503 691.507783 1791.565448 692.724279 1792.712497 0.012500 1.609500 ec5241e32939433baeb2b3955920b28c vehicle.car
BOX 687.773845 1797.346764 686.621418 1796.179926 689.702155 1793.137236 690.854582 1794.304074 0.035000 1.431000 7a2612095f7840048f58d69a07e836a5 vehicle.car
ENDFRAME

FRAME 1538984243.946219 687.550912 1789.327963 2.384794
BOX 696.151489 1797.861805 697.508227 1799.137071 694.136511 1802.724195 692.779773 1801.448929 0.039000 1.627000 34daad97663c4e8ea00f842adc581ab5 vehicle.car
BOX 683.922109 1781.938691 685.187797 1783.137058 681.763891 1786.753309 680.498203 1785.554942 -0.015500 1.673500 ca5b3ca5aea745ee8fe12b0f74d77f8e vehicle.car
BOX 694.320985 1799.798780 695.629868 1801.044603 692.355015 1804.485220 691.046132 1803.239397 0.206000 1.656000 720ca55c654a4ac8bfe9babd1c1072be vehicle.car
BOX 663.085047 1823.260925 661.838675 1822.001345 664.890953 1818.981075 666.137325 1820.240655 1.060500 2.657500 63510eb8f6ed4b3189002b1f2648ea1f vehicle.car
BOX 707.179916 1782.467131 706.812951 1782.920149 706.436084 1782.614869 706.803049 1782.161851 0.676000 2.356000 4591a9f392774001a2cf523286505ac9 human.pedestrian.adult
BOX 694.799625 1819.595928 693.378974 1818.172596 697.030375 1814.528072 698.451026 1815.951404 -0.067500 1.911500 e2878e5b8aa849a18e39baee3f3440bd vehicle.car
BOX 692.955430 1792.372298 691.722928 1791.210156 694.874570 1787.867702 696.107072 1789.029844 -0.108500 1.380500 11a08ff383a6451bbda6b9af56cfa6e2 vehicle.car
BOX 697.879663 1777.096387 697.514587 1776.746022 698.816337 1775.389613 699.181413 1775.739978 0.168500 1.373500 c5640d5eaa7d42cbbebe7c9bef889b88 vehicle.motorcycle
BOX 666.499800 1820.130482 665.271169 1818.961345 668.706200 1815.351518 669.934831 1816.520655 0.551000 2.155000 0cfdfb5bbe8a41268271e24f2edefb9c vehicle.car
BOX 704.720936 1779.142364 704.312878 1778.741525 705.851064 1777.175636 706.259122 1777.576475 0.481500 1.770500 56c32476c6b1417e816ea238f30249f2 vehicle.motorcycle
BOX 650.799628 1829.356045 650.456547 1827.540170 654.988372 1826.683955 655.331453 1828.499830 1.364500 2.935500 cdbf619c586f41af8004473d4ec9ec33 vehicle.car
BOX 690.694944 1775.599934 690.204067 1775.160252 691.451056 1773.768066 691.941933 1774.207748 0.072000 1.258000 e83e110484e14c03a995b8c37696f9b3 vehicle.motorcycle
BOX 701.467876 1772.895319 701.975837 1773.412621 700.112124 1775.242681 699.604163 1774.725379 0.281000 1.807000 6b7d108921ef4e87a46443fbc7f8f59e vehicle.motorcycle
BOX 708.921916 1782.046186 708.465053 1782.502905 708.074084 1782.111814 708.530947 1781.655095 0.841500 2.566500 c5a370e03491457485bfda760515e537 human.pedestrian.adult
BOX 687.448344 1806.645811 688.777293 1807.938564 685.277656 1811.536189 683.948707 1810.243436 0.327000 2.327000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 699.894344 1814.473287 698.309983 1812.993414 701.723656 1809.338713 703.308017 1810.818586 -0.204500 1.626500 a9916751b03c494dafa2eddc4496e702 vehicle.car
BOX 687.171887 1781.511124 685.973855 1780.453615 688.822113 1777.226876 690.020145 1778.284385 0.005500 1.490500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.829356 1809.785231 703.183155 1808.191900 707.210644 1804.030769 708.856845 1805.624100 -0.031500 2.949500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 706.595257 1780.257864 707.322592 1780.356554 707.212743 1781.166136 706.485408 1781.067446 0.973500 2.780500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 686.147354 1799.350690 684.971012 1798.138691 688.310646 1794.897310 689.486988 1796.109309 0.088000 1.698000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 691.145115 1803.289785 692.525299 1804.536658 689.184885 1808.234215 687.804701 1806.987342 0.001500 1.604500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 698.725398 1776.632387 698.239549 1776.176858 699.624602 1774.699613 700.110451 1775.155142 0.187500 1.586500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 677.880861 1788.372868 679.089824 1789.501639 676.235139 1792.559132 675.026176 1791.430361 0.212000 1.744000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 683.265046 1802.882799 682.025764 1801.802561 685.096954 1798.279201 686.336236 1799.359439 0.196500 1.731500 a661e4cd1f644266a8307b4948082ae7 vehicle.car
BOX 671.675211 1814.523854 670.412979 1813.349569 673.478789 1810.054146 674.741021 1811.228431 0.570500 2.119500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 708.087916 1781.931186 707.631053 1782.387905 707.240084 1781.996814 707.696947 1781.540095 0.748500 2.473500 c6d85e602dd342d99758b41e64e86e12 human.pedestrian.adult
BOX 664.278795 1801.954422 665.579382 1803.310562 661.645205 1807.083578 660.344618 1805.727438 0.620500 2.911500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 706.803664 1781.277349 707.274741 1781.719392 706.896336 1782.122651 706.425259 1781.680608 0.864500 2.601500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.448092 1804.705130 680.116608 1803.492384 683.325908 1799.968870 684.657392 1801.181616 0.207500 1.842500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 672.012097 1796.606873 670.906300 1795.490963 673.969903 1792.455127 675.075700 1793.571037 0.327500 2.032500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 685.219099 1780.255334 686.466052 1781.419612 683.650901 1784.434666 682.403948 1783.270388 -0.059000 1.377000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 677.532916 1836.623505 676.274247 1835.416323 679.533084 1832.018495 680.791753 1833.225677 0.680500 2.443500 ec221beba32448e4a9865e920aeefed5 vehicle.car
BOX 703.777246 1779.821760 703.372745 1779.438840 704.518754 1778.228240 704.923255 1778.611160 0.565500 1.904500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 687.152665 1778.914686 688.285622 1779.957763 685.555335 1782.923314 684.422378 1781.880237 -0.073000 1.495000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 698.513368 1772.172176 698.930246 1772.596720 697.240632 1774.255824 696.823754 1773.831280 0.211500 1.532500 ba34f167479c43c69be921c9658a488c vehicle.motorcycle
BOX 672.379768 1793.909912 673.576377 1795.031396 670.224232 1798.608088 669.027623 1797.486604 0.316000 1.718000 3eb275ac391e46aa8fad54e18a7b5a8f vehicle.car
BOX 704.064074 1778.793102 704.472132 1779.193942 703.097926 1780.592898 702.689868 1780.192058 0.141500 1.430500 5999098cd1734cea8979dd41bc34b88f vehicle.motorcycle
BOX 676.743050 1809.521580 675.521465 1808.428854 678.310950 1805.310420 679.532535 1806.403146 0.422000 2.026000 fd4ce422e0db4ad3ab978a811ba04d3a vehicle.car
BOX 697.697170 1796.617334 698.954517 1797.864539 695.948830 1800.894666 694.691483 1799.647461 0.085500 1.728500 52770232202d4ad1a98ed07d5b4c20b9 vehicle.car
BOX 705.305922 1793.949718 703.380512 1791.803912 712.376078 1783.732282 714.301488 1785.878088 0.385500 3.804500 8a26f7d33ff04b1a8c8679f8c4a7da91 vehicle.bus.rigid
BOX 689.653217 1795.996552 688.436721 1794.849503 691.508783 1791.591448 692.725279 1792.738497 0.013500 1.610500 ec5241e32939433baeb2b3955920b28c vehicle.car
BOX 687.766845 1797.352764 686.614418 1796.185926 689.695155 1793.143236 690.847582 1794.310074 0.022000 1.418000 7a2612095f7840048f58d69a07e836a5 vehicle.car
BOX 680.143213 1805.959592 678.989384 1804.767552 681.742787 1802.102408 682.896616 1803.294448 0.321000 1.869000 85269a87307a4ee3967e37b496e32280 vehicle.car
ENDFRAME

FRAME 1538984244.446640 685.685631 1791.094133 2.385247
BOX 696.128489 1797.885805 697.485227 1799.161071 694.113511 1802.748195 692.756773 1801.472929 0.039000 1.627000 34daad97663c4e8ea00f842adc581ab5 vehicle.car
BOX 683.927109 1781.933691 685.192797 1783.132058 681.768891 1786.748309 680.503203 1785.549942 -0.065500 1.623500 ca5b3ca5aea745ee8fe12b0f74d77f8e vehicle.car
BOX 694.292730 1799.886293 695.579671 1801.154769 692.245270 1804.537707 690.958329 1803.269231 0.256000 1.706000 720ca55c654a4ac8bfe9babd1c1072be vehicle.car
BOX 662.989047 1823.191925 661.742675 1821.932345 664.794953 1818.912075 666.041325 1820.171655 0.985500 2.582500 63510eb8f6ed4b3189002b1f2648ea1f vehicle.car
BOX 701.848361 1812.390226 700.419659 1811.055747 703.903639 1807.325774 705.332341 1808.660253 -0.066500 1.578500 6dafc154a9ef43ff8fd680620dc90433 vehicle.car
BOX 692.966430 1792.392298 691.733928 1791.230156 694.885570 1787.887702 696.118072 1789.049844 -0.145500 1.343500 11a08ff383a6451bbda6b9af56cfa6e2 vehicle.car
BOX 697.853663 1777.101387 697.488587 1776.751022 698.790337 1775.394613 699.155413 1775.744978 0.118500 1.323500 c5640d5eaa7d42cbbebe7c9bef889b88 vehicle.motorcycle
BOX 666.479299 1820.150671 665.256809 1818.975114 668.710701 1815.383329 669.933191 1816.558886 0.526000 2.130000 0cfdfb5bbe8a41268271e24f2edefb9c vehicle.car
BOX 704.720936 1779.142364 704.312878 1778.741525 705.851064 1777.175636 706.259122 1777.576475 0.431500 1.720500 56c32476c6b1417e816ea238f30249f2 vehicle.motorcycle
BOX 668.456254 1826.059416 669.727952 1827.415390 666.493746 1830.448584 665.222048 1829.092610 1.022000 2.526000 1a018f3bcdea44f9ab60912938495032 vehicle.car
BOX 691.357022 1822.887805 690.078365 1821.606736 693.302978 1818.388195 694.581635 1819.669264 0.194500 1.679500 f987ba5f8e6243889a731f8cffe1934b vehicle.car
BOX 650.713628 1829.243045 650.370547 1827.427170 654.902372 1826.570955 655.245453 1828.386830 1.364500 2.935500 cdbf619c586f41af8004473d4ec9ec33 vehicle.car
BOX 690.728944 1775.630934 690.238067 1775.191252 691.485056 1773.799066 691.975933 1774.238748 0.072000 1.258000 e83e110484e14c03a995b8c37696f9b3 vehicle.motorcycle
BOX 701.467876 1772.895319 701.975837 1773.412621 700.112124 1775.242681 699.604163 1774.725379 0.193000 1.719000 6b7d108921ef4e87a46443fbc7f8f59e vehicle.motorcycle
BOX 687.423344 1806.621811 688.752293 1807.914564 685.252656 1811.512189 683.923707 1810.219436 0.277000 2.277000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 698.403697 1816.096763 696.937724 1814.727471 700.190303 1811.245237 701.656276 1812.614529 0.049000 1.597000 bbe3bc5ca1434a2ea802f5ed5062785e vehicle.car
BOX 687.165887 1781.518124 685.967855 1780.460615 688.816113 1777.233876 690.014145 1778.291385 -0.087500 1.397500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.829356 1809.785231 703.183155 1808.191900 707.210644 1804.030769 708.856845 1805.624100 -0.061500 2.919500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 707.316054 1780.340778 708.017730 1780.556202 707.777946 1781.337222 707.076270 1781.121798 0.929500 2.736500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 686.155408 1799.368242 684.958078 1798.176972 688.240592 1794.877758 689.437922 1796.069028 0.038000 1.648000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 691.132115 1803.278785 692.512299 1804.525658 689.171885 1808.223215 687.791701 1806.976342 0.001500 1.604500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 689.378643 1805.063724 690.732867 1806.335825 687.403357 1809.880276 686.049133 1808.608175 0.085500 1.712500 2197057ff31949819b309f2c7ec9a113 vehicle.car
BOX 698.730779 1776.643753 698.247590 1776.185403 699.641221 1774.716247 700.124410 1775.174597 0.171500 1.570500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 677.849544 1788.371006 679.062443 1789.495547 676.218456 1792.562994 675.005557 1791.438453 0.152000 1.684000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 683.205981 1802.882607 681.980952 1801.786232 685.098019 1798.303393 686.323048 1799.399768 0.149500 1.684500 a661e4cd1f644266a8307b4948082ae7 vehicle.car
BOX 671.635211 1814.503854 670.372979 1813.329569 673.438789 1810.034146 674.701021 1811.208431 0.520500 2.069500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 730.835566 1808.978689 731.125270 1808.633041 731.810434 1809.207311 731.520730 1809.552959 0.210500 1.905500 fd4862434baa4c208cff8861f181feaa human.pedestrian.adult
BOX 664.181862 1801.869771 665.496581 1803.212214 661.602138 1807.026229 660.287419 1805.683786 0.547500 2.838500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 673.706864 1823.826429 672.408011 1822.392133 675.739136 1819.375571 677.037989 1820.809867 0.602500 2.139500 d71462c2ae74472bae3adbf7a41b2fc7 vehicle.car
BOX 644.930702 1838.962809 644.505592 1837.022840 648.985298 1836.041191 649.410408 1837.981160 2.464500 4.169500 6ad58d370ed542a9a68e1fcf5a4f2ee7 vehicle.car
BOX 706.623664 1781.342349 707.094741 1781.784392 706.716336 1782.187651 706.245259 1781.745608 0.831500 2.568500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.468804 1804.713238 680.126783 1803.512163 683.305196 1799.960762 684.647217 1801.161837 0.207500 1.842500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 671.994851 1796.601441 670.892959 1795.481675 673.967149 1792.456559 675.069041 1793.576325 0.247500 1.952500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 685.186807 1780.271576 686.449916 1781.418307 683.677193 1784.472424 682.414084 1783.325693 -0.079000 1.357000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 703.830246 1779.849760 703.425745 1779.466840 704.571754 1778.256240 704.976255 1778.639160 0.567500 1.906500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
BOX 687.160164 1778.912084 688.291297 1779.957137 685.555836 1782.917916 684.424703 1781.872863 -0.128000 1.440000 8fba9861aa6d4d14b78c90fbb5372fb2 vehicle.car
BOX 698.508368 1772.167176 698.925246 1772.591720 697.235632 1774.250824 696.818754 1773.826280 0.189500 1.510500 ba34f167479c43c69be921c9658a488c vehicle.motorcycle
BOX 672.338768 1793.929912 673.535377 1795.051396 670.183232 1798.628088 668.986623 1797.506604 0.266000 1.668000 3eb275ac391e46aa8fad54e18a7b5a8f vehicle.car
BOX 704.064074 1778.793102 704.472132 1779.193942 703.097926 1780.592898 702.689868 1780.192058 0.141500 1.430500 5999098cd1734cea8979dd41bc34b88f vehicle.motorcycle
BOX 676.676810 1809.484982 675.461604 1808.385165 678.269190 1805.283018 679.484396 1806.382835 0.385000 1.989000 fd4ce422e0db4ad3ab978a811ba04d3a vehicle.car
BOX 697.656170 1796.659334 698.913517 1797.906539 695.907830 1800.936666 694.650483 1799.689461 -0.014500 1.628500 52770232202d4ad1a98ed07d5b4c20b9 vehicle.car
BOX 704.944499 1793.569063 702.945322 1791.491810 711.653501 1783.110937 713.652678 1785.188190 0.335500 3.754500 8a26f7d33ff04b1a8c8679f8c4a7da91 vehicle.bus.rigid
BOX 689.652913 1796.017778 688.432420 1794.874983 691.493087 1791.606222 692.713580 1792.749017 -0.026500 1.570500 ec5241e32939433baeb2b3955920b28c vehicle.car
BOX 687.759845 1797.357764 686.607418 1796.190926 689.688155 1793.148236 690.840582 1794.315074 0.010000 1.406000 7a2612095f7840048f58d69a07e836a5 vehicle.car
BOX 680.085213 1805.961592 678.931384 1804.769552 681.684787 1802.104408 682.838616 1803.296448 0.271000 1.819000 85269a87307a4ee3967e37b496e32280 vehicle.car
ENDFRAME

FRAME 1538984244.946513 683.799885 1792.899019 2.385178
BOX 696.101765 1797.975758 697.436041 1799.274509 694.002235 1802.802242 692.667959 1801.503491 0.039000 1.627000 34daad97663c4e8ea00f842adc581ab5 vehicle.car
BOX 683.931109 1781.928691 685.196797 1783.127058 681.772891 1786.743309 680.507203 1785.544942 -0.115500 1.573500 ca5b3ca5aea745ee8fe12b0f74d77f8e vehicle.car
BOX 662.893047 1823.122925 661.646675 1821.863345 664.698953 1818.843075 665.945325 1820.102655 0.910500 2.507500 63510eb8f6ed4b3189002b1f2648ea1f vehicle.car
BOX 692.977430 1792.411298 691.744928 1791.249156 694.896570 1787.906702 696.129072 1789.068844 -0.183500 1.305500 11a08ff383a6451bbda6b9af56cfa6e2 vehicle.car
BOX 697.827663 1777.106387 697.462587 1776.756022 698.764337 1775.399613 699.129413 1775.749978 0.067500 1.272500 c5640d5eaa7d42cbbebe7c9bef889b88 vehicle.motorcycle
BOX 666.458842 1820.169800 665.242520 1818.987863 668.715158 1815.414200 669.931480 1816.596137 0.501000 2.105000 0cfdfb5bbe8a41268271e24f2edefb9c vehicle.car
BOX 704.720936 1779.142364 704.312878 1778.741525 705.851064 1777.175636 706.259122 1777.576475 0.381500 1.670500 56c32476c6b1417e816ea238f30249f2 vehicle.motorcycle
BOX 668.456254 1826.059416 669.727952 1827.415390 666.493746 1830.448584 665.222048 1829.092610 0.822000 2.326000 1a018f3bcdea44f9ab60912938495032 vehicle.car
BOX 690.763944 1775.661934 690.273067 1775.222252 691.520056 1773.830066 692.010933 1774.269748 0.072000 1.258000 e83e110484e14c03a995b8c37696f9b3 vehicle.motorcycle
BOX 640.961598 1834.046838 639.538668 1834.915262 637.418402 1831.441162 638.841332 1830.572738 3.188500 4.793500 98eef3fdea464efd92fb6aaf0ebe8c9a vehicle.car
BOX 701.467876 1772.895319 701.975837 1773.412621 700.112124 1775.242681 699.604163 1774.725379 0.106000 1.632000 6b7d108921ef4e87a46443fbc7f8f59e vehicle.motorcycle
BOX 687.399344 1806.597811 688.728293 1807.890564 685.228656 1811.488189 683.899707 1810.195436 0.227000 2.227000 65acd0cbce474d9cb2eef362a1b279be vehicle.car
BOX 698.403697 1816.096763 696.937724 1814.727471 700.190303 1811.245237 701.656276 1812.614529 0.073000 1.621000 bbe3bc5ca1434a2ea802f5ed5062785e vehicle.car
BOX 687.158887 1781.526124 685.960855 1780.468615 688.809113 1777.241876 690.007145 1778.299385 -0.181500 1.303500 6786acf4f6b644639d550c608785320f vehicle.car
BOX 704.829356 1809.785231 703.183155 1808.191900 707.210644 1804.030769 708.856845 1805.624100 -0.091500 2.889500 7a770e392a814e7aa80e6eb74dfa91ef vehicle.truck
BOX 708.012880 1780.538928 708.670349 1780.865256 708.307120 1781.597072 707.649651 1781.270744 0.886500 2.693500 af7483c35ffa4ad193d14bbac3b0ab4e human.pedestrian.adult
BOX 686.164736 1799.386089 684.946806 1798.215889 688.171264 1794.859911 689.389194 1796.030111 -0.012000 1.598000 856aeb4fa2024f1284c6290a44e9dec5 vehicle.car
BOX 691.119115 1803.266785 692.499299 1804.513658 689.158885 1808.211215 687.778701 1806.964342 0.001500 1.604500 29d3fb54f8b746118133456815b12eeb vehicle.car
BOX 693.245298 1821.102288 691.977944 1819.832544 695.124702 1816.691712 696.392056 1817.961456 -0.013500 1.565500 a96d8f8c04204ea5b5af21cc0b8a7042 vehicle.car
BOX 689.549643 1805.223724 690.903867 1806.495825 687.574357 1810.040276 686.220133 1808.768175 0.066500 1.693500 2197057ff31949819b309f2c7ec9a113 vehicle.car
BOX 698.736182 1776.655089 698.255667 1776.193937 699.657818 1774.732911 700.138333 1775.194063 0.154500 1.553500 0633f89a039a4e05bf60e53b57d1129d vehicle.motorcycle
BOX 677.817225 1788.369173 679.034041 1789.489475 676.200775 1792.566827 674.983959 1791.446525 0.092000 1.624000 29f69a7cb2c544c8a5ef26437a48e021 vehicle.car
BOX 676.118821 1825.290329 677.648324 1823.641505 681.665179 1827.367671 680.135676 1829.016495 0.663000 2.435000 b5b922e29df847c197a8107251e3ca7d vehicle.truck
BOX 683.148112 1802.883037 681.937529 1801.770731 685.099888 1798.328963 686.310471 1799.441269 0.101500 1.636500 a661e4cd1f644266a8307b4948082ae7 vehicle.car
BOX 671.596211 1814.482854 670.333979 1813.308569 673.399789 1810.013146 674.662021 1811.187431 0.470500 2.019500 9ca01ff2a1b54d2eafaed768e58783ad vehicle.car
BOX 672.013784 1822.890698 673.263086 1824.077278 670.252216 1827.247302 669.002914 1826.060722 0.811000 2.423000 a1cc58fdb3fa4a0097a315a77ce1be90 vehicle.car
BOX 641.477373 1838.136106 641.509216 1836.150362 646.094627 1836.223894 646.062784 1838.209638 2.649000 4.171000 307a3275c31f452eb9c7c66636c7bb27 vehicle.car
BOX 731.425566 1808.734689 731.715270 1808.389041 732.400434 1808.963311 732.110730 1809.308959 0.216500 1.911500 fd4862434baa4c208cff8861f181feaa human.pedestrian.adult
BOX 664.083817 1801.786417 665.412509 1803.115031 661.558183 1806.969583 660.229491 1805.640969 0.475500 2.766500 7e44b8c21c1a415c86f3bb874c4b01c0 vehicle.truck
BOX 673.706864 1823.826429 672.408011 1822.392133 675.739136 1819.375571 677.037989 1820.809867 0.602500 2.139500 d71462c2ae74472bae3adbf7a41b2fc7 vehicle.car
BOX 706.443664 1781.408349 706.914741 1781.850392 706.536336 1782.253651 706.065259 1781.811608 0.797500 2.534500 b825554384e042baba291f6f75c1ba49 human.pedestrian.adult
BOX 681.489564 1804.721156 680.137118 1803.531832 683.284436 1799.952844 684.636882 1801.142168 0.207500 1.842500 55527032f0174fefa3b051a24707bf08 vehicle.car
BOX 671.977625 1796.595987 670.879648 1795.472382 673.964375 1792.458013 675.062352 1793.581618 0.167500 1.872500 fa6ddc168ffb4ab88b718f719357211e vehicle.car
BOX 685.154401 1780.289240 686.433401 1781.418219 683.703599 1784.510760 682.424599 1783.381781 -0.099000 1.337000 e3f3d97fa9564422a37828d01c8a2f5f vehicle.car
BOX 703.883246 1779.876760 703.478745 1779.493840 704.624754 1778.283240 705.029255 1778.666160 0.569500 1.908500 1a074d62265a4117964cb47c9a2e4842 vehicle.motorcycle
